arousalScore,trueArousal
0.9340,4.0000
0.7917,3.5000
0.4905,2.5000
0.3532,2.5000
-0.1426,2.5000
0.0821,2.5000
0.1907,2.5000
-0.6311,2.0000
0.0422,2.5000
0.7033,4.5000
0.5533,2.5000
0.6322,3.5000
-0.3381,2.5000
0.2543,2.5000
0.2605,2.5000
-0.3672,2.0000
-0.0081,2.5000
0.5708,3.0000
0.0778,3.0000
0.8745,2.5000
0.8311,3.0000
0.7479,2.5000
0.6283,3.5000
0.0382,2.5000
0.5348,3.5000
0.4031,2.5000
0.4989,2.5000
0.3071,3.5000
0.1678,3.5000
0.4304,2.0000
0.9734,3.5000
0.5457,3.0000
0.8569,3.5000
0.3502,3.0000
-0.5067,2.0000
0.4889,3.0000
-1.0000,4.0000
0.4209,3.5000
0.2573,3.5000
-0.0721,3.0000
-0.0953,3.5000
0.4123,3.5000
-0.2962,3.0000
-0.3818,2.0000
0.2057,3.0000
0.5727,3.5000
0.7202,3.5000
0.9477,3.5000
0.0929,2.5000
0.4944,3.5000
0.0217,2.5000
-0.1067,2.5000
0.2077,2.0000
0.0882,2.5000
-0.2720,3.0000
0.1108,2.0000
0.5943,3.0000
0.4327,3.5000
0.0621,2.0000
0.6755,4.0000
0.2053,2.0000
0.0734,3.0000
-0.1902,2.0000
-0.5717,3.0000
0.5724,3.5000
0.6333,2.5000
0.8104,3.0000
0.2147,3.0000
-0.6387,3.0000
0.0704,2.0000
0.3970,3.0000
0.3350,3.5000
-0.1589,2.5000
0.6645,3.0000
0.5158,3.0000
0.5138,3.5000
-0.3344,2.0000
0.0907,2.5000
-0.7332,3.5000
-0.0462,3.0000
0.8212,3.0000
0.7615,2.0000
0.2135,2.5000
0.2484,2.5000
-0.5284,2.0000
0.2012,3.0000
0.7239,3.5000
-0.3160,2.5000
-0.6259,2.0000
-0.1853,2.5000
-0.2174,3.0000
-0.0477,2.0000
0.0058,3.5000
-0.5394,2.5000
-0.4287,2.5000
-0.8060,2.0000
0.2549,3.5000
-0.3147,2.0000
-0.4496,2.0000
0.2440,2.5000
0.0670,3.5000
-0.6704,3.0000
-0.4262,2.5000
1.0000,3.0000
0.0886,3.5000
-0.3053,2.5000
-0.2634,2.5000
-0.7162,3.0000
-0.3589,1.5000
-0.5851,2.0000
-0.8141,2.0000
0.2841,2.5000
-0.7824,2.0000
-0.3496,3.0000
-0.4913,1.5000
-0.2457,2.0000
0.9123,4.0000
-0.6535,2.5000
-0.5649,3.0000
0.7416,3.5000
0.0250,2.5000
0.0861,3.0000
-0.6030,2.0000
-0.2984,2.5000
0.9298,4.0000
-0.0775,3.0000
0.6791,3.0000
0.7868,3.0000
0.4708,3.0000
0.3802,4.0000
0.1342,3.5000
0.8405,4.0000
0.7305,3.5000
0.4998,4.5000
0.5293,3.5000
-0.1360,2.5000
0.8950,5.0000
0.8029,4.0000
0.6356,3.5000
0.7634,4.0000
0.9119,4.0000
0.6724,4.0000
0.1376,3.5000
0.9516,3.5000
0.7460,3.5000
-0.2605,2.0000
-0.6824,2.0000
0.3366,2.5000
0.5970,2.5000
0.2657,3.5000
0.1203,3.5000
0.8102,3.5000
-0.2262,1.5000
0.4207,4.5000
0.5902,3.5000
-0.1739,2.5000
0.4014,4.0000
0.8397,3.0000
-0.0619,3.5000
0.0102,2.0000
0.8940,2.5000
0.6014,3.5000
0.2706,3.5000
0.4045,3.5000
0.4977,3.5000
0.6771,3.0000
0.7681,3.5000
0.9452,3.5000
0.1826,2.5000
0.4510,3.0000
0.0801,3.5000
0.4658,3.0000
-0.3457,4.0000
-0.4189,2.5000
0.0497,4.0000
0.6832,3.5000
0.8867,3.5000
0.2076,3.5000
0.2948,3.5000
0.4382,3.5000
0.5569,2.5000
0.3873,3.5000
0.7554,4.0000
0.8992,4.0000
0.3664,3.0000
0.5335,3.5000
0.7134,4.0000
0.3301,3.5000
0.5800,3.5000
0.9119,3.5000
0.2791,3.5000
0.7711,3.0000
0.2505,4.0000
0.4579,3.0000
0.8113,4.0000
0.4815,4.0000
0.8282,4.5000
0.0499,3.0000
0.8587,4.5000
-0.0904,3.0000
-0.0849,3.0000
-0.3398,2.0000
0.5231,2.5000
-0.1365,2.5000
0.8246,4.0000
0.4647,4.0000
-0.6388,4.5000
0.6064,3.5000
0.2148,3.5000
0.2033,3.5000
0.5282,3.0000
0.0202,2.5000
0.3679,2.0000
0.0218,3.0000
0.7152,3.0000
0.2664,2.5000
0.5135,2.5000
0.3498,3.0000
-0.3527,2.5000
-0.1297,2.5000
0.3822,3.5000
0.2983,3.0000
0.3528,2.5000
0.5220,4.0000
0.5379,2.5000
0.1976,3.5000
-0.2886,3.0000
-0.8920,3.0000
-0.3125,2.0000
-0.4039,3.0000
-0.1396,3.3333
-0.1368,1.6667
-0.1111,2.0000
0.4908,3.0000
-0.3562,2.0000
-0.6643,2.3333
0.9122,4.0000
-0.0652,2.6667
-0.0217,1.6667
-0.2774,2.6667
-0.6247,3.0000
-0.3796,2.6667
-0.1638,2.3333
-0.4473,3.3333
-0.1964,2.3333
-0.1056,2.6667
-0.6701,2.0000
-0.6000,1.6667
0.8521,4.3333
-0.4016,2.3333
-0.0430,2.3333
-0.2145,2.6667
-0.2901,2.3333
0.5022,2.6667
-0.5455,2.3333
-0.6122,2.0000
0.0161,1.6667
-0.4538,2.0000
-0.0524,1.6667
-0.2807,2.6667
-0.1908,1.3333
-0.0860,3.3333
-0.4566,1.6667
0.5446,1.6667
-0.4650,2.6667
-0.4379,1.6667
-0.6740,2.0000
0.1564,3.6667
-0.2766,1.6667
-0.5283,3.0000
-0.6113,1.0000
-0.5931,3.6667
-0.5187,1.6667
0.5306,3.0000
-0.4432,3.0000
-0.5173,2.3333
-0.6052,3.0000
-0.4624,2.3333
0.9793,4.3333
0.1348,2.3333
-0.8456,1.3333
-0.5840,1.3333
0.1066,2.6667
0.2089,3.0000
-0.0963,3.3333
-0.5501,2.3333
0.8468,4.0000
-0.0514,2.0000
0.5272,3.3333
-0.0251,3.0000
0.2893,3.0000
0.3364,2.5000
0.4677,4.0000
-0.2996,2.5000
0.7877,3.0000
0.5585,2.0000
0.7016,3.0000
0.4624,2.5000
0.0032,2.0000
-0.0566,2.5000
0.9848,4.5000
-0.8188,2.0000
0.8806,3.5000
0.2646,2.5000
0.2907,3.5000
0.4870,3.5000
-0.1308,2.5000
0.8618,3.5000
0.8791,4.5000
-0.1752,2.0000
-0.1561,3.0000
0.9793,4.5000
0.8991,2.5000
0.9916,4.0000
0.9891,4.0000
0.6141,3.0000
0.2286,3.0000
-0.6104,2.5000
0.0912,2.0000
0.8564,3.5000
-0.6263,3.0000
0.3791,3.5000
0.5519,3.5000
0.1724,2.5000
0.1491,2.5000
-0.4478,1.5000
0.0691,2.0000
-0.7739,1.5000
-0.6703,3.0000
-0.3519,1.5000
-0.1832,3.0000
0.5341,3.0000
-0.7194,1.5000
-0.1175,1.5000
-0.2536,2.0000
-0.2692,2.0000
-0.4989,2.5000
-0.5750,1.5000
-0.4507,3.0000
0.0958,2.5000
-0.5198,3.0000
0.2335,2.0000
-0.4697,2.5000
-0.4128,2.5000
-0.5910,2.0000
0.0113,3.0000
-0.8303,3.0000
-0.1164,2.0000
-0.5356,2.0000
-0.6846,2.0000
-0.5472,1.5000
-0.2734,1.0000
-0.3160,2.0000
-0.5634,1.5000
-0.3757,2.5000
0.2748,2.0000
0.2206,2.5000
-0.4463,3.0000
-0.7677,2.0000
-0.0270,1.5000
-0.3400,2.0000
-0.5415,2.3333
-0.1457,2.0000
0.4327,3.0000
0.9251,3.0000
0.0927,2.6667
-0.2494,2.3333
-0.4215,3.0000
0.1776,3.0000
0.7815,3.3333
0.8317,2.6667
0.4026,2.6667
0.2664,2.0000
0.7764,4.0000
0.1948,2.0000
-0.0945,3.0000
0.7267,2.6667
-0.5403,2.3333
0.9688,3.0000
0.8130,2.3333
1.0000,3.3333
0.7978,3.3333
0.3582,3.3333
-0.2290,2.6667
-0.5734,2.3333
0.3671,3.0000
0.2837,4.0000
0.7578,3.6667
0.0368,2.6667
0.3050,3.0000
0.3416,2.6667
0.0252,2.0000
-0.4122,2.0000
-0.4505,2.0000
0.5827,3.0000
-0.5783,2.3333
0.4003,3.6667
0.9387,4.3333
0.1005,3.0000
0.8690,3.3333
-0.0002,1.6667
0.9945,3.6667
0.1878,2.6667
0.7502,3.0000
-0.0356,2.0000
0.0626,2.3333
-0.0489,2.6667
-0.5056,3.0000
-0.1898,2.3333
-0.0092,3.0000
0.9848,3.6667
0.6483,3.0000
0.0478,3.3333
-0.6217,2.0000
1.0000,4.6667
-0.3109,2.6667
0.6453,3.3333
-0.0907,2.6667
0.9071,4.3333
-0.1240,2.6667
-0.1228,2.0000
0.1330,2.6667
0.6626,3.3333
-0.2562,2.3333
0.3415,3.3333
-0.1223,3.0000
0.3978,2.6667
-0.4833,2.6667
0.8046,2.3333
0.0480,3.3333
-0.2937,1.6667
0.5125,3.0000
0.6307,3.3333
-0.2730,2.3333
1.0000,4.3333
-0.4251,2.3333
0.8421,3.6667
-0.2746,2.3333
0.7026,3.0000
-0.1796,2.5000
0.2836,2.5000
0.2587,3.5000
0.8977,4.0000
-0.3507,3.5000
-0.2781,2.5000
0.4293,2.0000
0.5945,3.0000
0.8559,4.5000
-0.0208,2.0000
0.2708,2.5000
-0.3662,2.0000
-0.3366,4.0000
0.5362,2.0000
-0.7213,2.5000
0.8819,3.0000
0.2827,3.0000
0.6553,2.5000
0.2057,3.0000
0.2745,3.0000
0.8358,3.0000
0.6704,3.0000
-0.2128,2.5000
-0.1045,2.0000
0.5347,3.0000
0.2458,2.5000
0.8121,3.5000
-0.0621,3.5000
-0.3930,3.0000
0.6312,3.0000
0.0943,2.0000
0.2135,2.5000
-0.0267,2.5000
-0.8063,2.5000
0.7324,4.0000
-0.0717,3.0000
-0.4417,3.0000
0.0381,2.5000
-0.5699,3.0000
0.8809,3.5000
0.2146,2.5000
0.7658,4.0000
0.3988,3.0000
0.9524,3.5000
0.9633,3.5000
-0.4983,2.5000
-0.3953,3.0000
-0.2724,2.0000
0.2128,2.5000
0.1316,2.5000
-0.5013,2.5000
-0.5525,3.0000
0.2416,2.5000
-0.3777,2.5000
0.6988,4.5000
-0.4542,3.5000
0.2430,2.5000
0.6366,3.5000
0.0774,3.0000
-0.0536,3.0000
-0.1355,3.0000
-0.6706,2.5000
-0.2095,3.5000
0.6542,3.5000
-0.5040,2.0000
-0.2240,2.0000
-0.0425,2.5000
0.8711,3.5000
-0.5023,3.0000
0.1982,2.5000
0.9468,4.0000
0.7952,3.0000
-0.2573,2.5000
0.9331,4.0000
0.0309,3.0000
0.9503,3.5000
0.8618,4.0000
0.3020,3.5000
0.7685,4.0000
0.4773,2.5000
0.5457,2.5000
0.0456,2.5000
0.8479,4.0000
0.3546,3.0000
0.9585,4.5000
0.0845,2.0000
0.9169,3.0000
0.2948,3.0000
-0.2212,2.0000
-0.4646,2.5000
0.9016,3.5000
0.6048,3.5000
0.9070,5.0000
-0.0563,3.0000
1.0000,5.0000
0.5540,3.5000
0.8612,3.5000
0.8986,4.0000
0.8012,3.0000
0.8973,4.0000
0.5352,5.0000
0.1866,3.5000
-0.8331,2.0000
-0.8838,2.0000
-0.6150,3.5000
-0.5168,2.0000
-0.5429,2.0000
-0.5622,3.0000
-0.8265,2.5000
-0.6392,2.5000
-0.5035,3.0000
-0.3609,3.0000
-0.8741,2.0000
-0.6968,3.0000
-0.5855,2.0000
-0.7562,2.0000
-0.3880,2.0000
-0.8862,2.5000
-0.6235,2.0000
-0.3037,3.0000
-0.6775,2.0000
-0.3946,2.0000
-0.8582,2.0000
-0.5911,2.0000
-0.2292,3.0000
-0.1818,3.0000
-0.6765,3.0000
-0.9345,2.0000
-0.8675,2.5000
-0.1672,2.0000
-0.0449,2.5000
-0.9067,2.0000
-0.6645,1.5000
-0.1126,3.5000
-0.6294,2.0000
-0.2458,3.0000
0.0784,1.6667
0.8506,4.3333
0.7845,3.6667
-0.4144,2.6667
0.5885,3.3333
0.7326,2.6667
-0.3330,2.3333
-0.2074,2.6667
0.8506,4.3333
0.6482,2.3333
0.2929,2.0000
-0.2347,2.6667
0.0629,2.6667
0.2791,3.6667
0.2115,3.0000
-0.3737,2.0000
0.2477,2.3333
0.3212,2.6667
-0.4790,2.6667
0.6293,2.6667
-0.6733,1.3333
0.8625,3.6667
0.8525,4.0000
-0.1273,2.6667
0.0954,2.0000
-0.0752,2.0000
0.8136,4.0000
0.1725,3.3333
0.3928,2.6667
-0.4519,2.0000
-0.1809,1.6667
-0.5268,1.3333
-0.0116,3.0000
-0.2769,3.0000
-0.2356,2.6667
0.3787,3.0000
-0.0878,2.0000
-0.0587,2.3333
-0.6262,1.6667
0.2701,2.3333
-0.2066,2.3333
-0.0227,2.6667
0.1055,2.0000
0.9269,4.0000
0.1844,3.0000
-0.4320,1.6667
0.1229,3.3333
-0.2106,2.3333
-0.1553,2.6667
-0.1721,2.3333
-0.6274,1.6667
0.8760,4.0000
-0.2595,2.3333
-0.3626,2.6667
-0.5719,2.3333
0.0863,2.3333
0.0848,1.6667
0.9342,3.3333
0.1918,2.6667
0.5708,3.6667
0.3307,3.0000
0.1424,2.0000
0.2654,3.3333
-0.2344,2.6667
0.1298,3.0000
0.6240,3.3333
0.4719,2.6667
-0.7002,2.0000
-0.2881,2.0000
0.4388,3.0000
0.7000,3.6667
0.1241,2.3333
-0.2986,2.3333
0.5490,1.6667
0.1440,2.0000
-0.6241,1.6667
0.8681,4.0000
0.5730,3.0000
0.7110,3.5000
0.3328,2.5000
0.1363,3.5000
0.4165,3.5000
-0.3398,2.5000
0.8832,4.0000
0.0686,4.0000
0.1274,2.5000
0.5123,3.0000
0.5889,3.0000
-0.4338,2.5000
-0.1263,2.5000
0.3776,4.0000
0.9361,4.5000
-0.0236,3.0000
0.0415,4.0000
-0.4433,3.0000
0.8660,3.5000
-0.0557,3.0000
0.4108,2.5000
0.8132,3.0000
-0.2057,3.5000
0.8746,4.5000
0.0565,2.5000
0.1214,3.5000
-0.1248,2.0000
0.9464,4.5000
0.2888,4.0000
-0.0219,4.0000
-0.3565,2.0000
0.3302,4.0000
-0.4677,3.0000
-0.4124,2.5000
0.8950,3.0000
-0.2686,2.5000
0.8977,3.0000
0.6846,3.5000
0.1856,3.0000
0.6762,3.5000
0.9389,3.5000
0.3996,3.0000
-0.2167,3.0000
-0.0441,2.5000
0.1500,2.5000
-0.2660,3.0000
0.4557,4.0000
-0.5247,2.0000
-0.1585,2.5000
0.1359,2.5000
0.2194,3.5000
0.4212,3.5000
0.7012,3.0000
-0.0301,2.5000
0.8677,3.5000
-0.7006,2.5000
0.0482,3.5000
0.3222,2.0000
0.0699,2.0000
0.9102,3.5000
0.3655,3.0000
0.2752,2.0000
0.2905,3.0000
0.4030,3.0000
0.5218,3.0000
0.9898,4.5000
0.6691,3.5000
-0.3709,2.0000
0.2648,3.0000
0.6593,4.0000
0.5582,2.0000
0.0636,3.0000
0.4583,3.0000
-0.2960,2.0000
0.8191,4.0000
0.6791,2.5000
0.4829,3.5000
-0.9065,3.5000
0.7263,2.0000
0.2005,2.0000
0.8537,3.0000
0.8883,4.0000
0.4975,3.0000
-0.3248,3.5000
0.5229,2.5000
0.9076,3.5000
0.6106,3.0000
-1.0000,2.5000
0.8627,3.0000
-0.1209,2.0000
0.9324,3.5000
0.4351,2.0000
0.8425,2.5000
0.8912,3.0000
-0.0778,2.0000
0.8416,3.5000
0.4632,3.0000
0.1179,2.5000
-0.4155,3.0000
-0.1573,2.0000
0.2979,3.5000
0.3763,2.5000
0.4581,2.0000
0.5725,2.0000
0.0323,3.0000
0.0697,3.0000
0.1082,3.0000
0.1457,3.0000
0.6216,2.5000
0.3118,3.0000
0.2841,3.0000
0.9290,3.0000
-0.1001,3.0000
0.8883,3.5000
0.1650,3.5000
0.1665,2.5000
0.4415,2.5000
0.4262,2.5000
0.2249,3.0000
0.0331,2.5000
0.5675,3.5000
0.8113,3.0000
0.1876,2.5000
0.4816,3.5000
0.9076,3.5000
0.7371,3.5000
-0.3284,2.0000
0.1680,3.0000
0.1788,3.0000
0.7398,2.5000
0.7041,3.0000
0.9663,3.0000
0.9918,3.5000
0.9016,3.0000
-0.2535,2.5000
0.2585,2.5000
-0.1187,3.0000
0.5912,3.5000
0.9295,2.5000
0.9290,4.5000
0.0827,4.0000
0.8017,3.5000
0.7361,3.0000
0.7004,3.5000
0.5785,2.5000
0.6745,3.5000
0.6847,2.5000
0.5507,3.5000
0.7689,3.0000
0.9296,4.0000
0.4382,3.0000
0.8145,4.0000
0.4670,3.0000
1.0000,3.5000
0.9129,2.5000
0.9898,4.0000
0.3174,3.0000
0.8698,3.5000
-0.7185,1.5000
-0.6841,2.0000
0.2388,3.0000
0.0359,2.0000
-0.0119,1.5000
-0.2018,3.0000
-0.3820,1.5000
-0.7360,3.5000
-0.4069,2.0000
-0.3469,3.0000
-0.6274,1.5000
0.0899,3.0000
0.0584,3.0000
0.4847,2.5000
0.9876,3.5000
-0.1105,2.0000
-0.2719,1.5000
0.9191,3.5000
0.2154,2.0000
-0.3024,1.5000
0.1272,2.0000
-0.4350,2.5000
-0.3454,1.5000
0.3676,3.0000
0.5693,2.0000
-0.2868,1.5000
-0.3798,2.0000
-0.2999,2.0000
0.1175,1.5000
0.1255,2.5000
-0.2447,2.5000
-0.2939,2.0000
0.4935,3.0000
-0.1385,3.0000
-0.0383,2.0000
-0.7966,2.0000
0.1043,2.0000
0.1907,2.0000
-0.3733,2.5000
-0.3929,2.0000
0.0904,2.0000
-0.0113,2.5000
-0.2964,2.0000
0.5632,3.5000
0.2234,2.5000
0.4000,3.0000
0.3389,2.5000
-0.0013,3.0000
0.4004,3.5000
0.1400,2.5000
-0.1436,2.0000
0.1842,2.0000
-0.1862,2.0000
-0.4133,1.5000
-0.4787,3.0000
0.8042,3.5000
0.4843,3.5000
0.8852,3.0000
-0.1651,2.0000
0.1421,2.0000
0.7203,2.0000
-0.4508,2.5000
0.2374,3.0000
-0.3477,2.0000
-0.7278,1.5000
0.2856,2.0000
0.0757,3.0000
-0.1458,3.5000
0.5802,3.0000
0.3543,2.5000
0.1063,2.5000
0.1457,3.5000
0.1916,3.0000
-0.8673,2.0000
0.9672,4.5000
-0.2338,3.5000
0.1559,2.0000
0.7247,3.0000
-0.1316,1.5000
0.4943,3.0000
0.1734,3.5000
0.3762,3.0000
0.0725,1.5000
0.6588,2.0000
-0.5791,1.5000
0.4058,3.0000
0.6044,2.5000
0.8176,4.0000
0.1999,3.0000
0.4277,3.0000
0.1122,2.0000
0.6079,2.0000
0.8951,3.5000
0.2240,2.5000
0.6090,3.0000
0.4351,3.0000
0.5385,4.0000
0.2376,3.0000
-0.2401,2.0000
0.7488,3.0000
0.6846,2.0000
-0.0500,2.0000
0.4127,3.0000
0.1077,3.0000
0.8541,3.5000
0.2996,3.0000
0.0866,3.5000
-0.4313,1.5000
0.5554,2.5000
-0.2909,2.5000
-0.1107,3.5000
0.6536,3.0000
0.7935,3.5000
0.3153,2.0000
0.5596,3.5000
0.4372,3.0000
0.4118,1.5000
0.9361,4.0000
0.5915,3.0000
0.4268,2.5000
0.8489,3.5000
-0.1282,2.5000
0.5831,3.5000
0.3651,3.0000
0.0160,1.5000
0.2709,2.5000
0.3963,3.0000
0.1378,3.0000
0.8549,2.5000
-0.3634,3.5000
0.7813,3.0000
-0.1742,2.6667
0.6351,2.6667
0.5460,3.3333
0.9274,3.0000
0.5295,3.0000
0.8455,4.0000
0.8825,3.6667
0.4210,3.6667
0.5211,2.6667
0.9958,4.6667
0.5554,2.6667
0.8048,4.0000
0.4628,2.6667
0.5851,3.3333
0.5297,2.6667
0.9325,3.6667
0.2250,2.3333
0.6070,3.6667
0.3935,2.6667
1.0000,4.0000
0.0993,2.6667
0.9250,3.3333
0.7278,3.3333
0.7576,3.0000
-0.2089,2.3333
0.8252,4.0000
0.8871,4.0000
0.9543,4.3333
0.6943,2.6667
0.4421,3.0000
0.4144,2.5000
-0.6426,2.0000
0.3943,3.0000
0.9637,3.5000
0.2796,4.0000
-0.4839,2.0000
-0.5197,2.0000
0.8613,3.5000
0.4261,3.5000
-0.4132,2.0000
-0.3423,2.0000
0.8870,3.5000
-0.7634,1.5000
-0.0088,1.5000
0.4453,3.0000
0.7017,3.5000
-0.2713,4.5000
0.4242,2.5000
0.5569,3.5000
-0.0587,2.0000
0.1940,4.0000
0.2227,2.0000
-0.5965,1.5000
0.2624,2.5000
0.3602,2.5000
0.6740,3.0000
0.7709,3.5000
0.8710,3.5000
0.4054,2.5000
0.9637,4.5000
-0.2643,2.5000
-0.3730,2.5000
-0.5965,1.5000
0.8951,4.0000
-0.4012,5.0000
-0.7325,2.0000
0.8983,4.0000
-0.7063,1.5000
0.8944,3.5000
0.9672,3.5000
0.4562,3.0000
0.9588,4.0000
0.9013,4.0000
-0.4830,2.0000
0.7803,2.5000
-0.1275,3.0000
-0.3203,2.5000
-0.4512,2.0000
0.8229,2.5000
0.8401,3.0000
0.3082,2.5000
-0.3819,2.0000
0.4253,3.5000
0.6584,3.5000
-1.0000,1.5000
-0.5816,1.5000
0.3446,2.5000
-0.4379,2.0000
0.7984,3.0000
-0.0841,2.0000
0.1845,2.0000
0.1900,2.5000
0.9630,3.5000
0.2434,2.5000
0.5585,3.0000
0.0294,3.5000
0.2366,3.5000
-0.4718,1.5000
-0.0872,2.0000
-0.0761,2.5000
-0.0281,2.0000
-0.3320,2.5000
-0.4455,2.0000
-0.6127,2.0000
0.6299,2.0000
-0.3569,2.0000
-0.2504,2.5000
-0.0794,2.5000
0.2382,2.5000
-0.4227,3.0000
-0.3803,2.5000
0.7205,3.5000
0.9898,4.5000
-0.0862,1.0000
-0.6782,1.5000
-0.0404,4.5000
0.6334,2.5000
0.9599,4.5000
0.8740,3.0000
-0.2650,2.0000
0.2806,3.0000
0.0174,2.0000
0.9960,3.5000
0.2231,2.5000
0.8749,3.5000
0.9586,4.0000
-0.4359,2.5000
-0.5144,1.5000
-0.3002,2.5000
-0.2991,1.5000
0.7105,3.5000
0.0327,2.5000
-0.6087,2.5000
0.1041,2.5000
-0.3496,2.0000
0.1327,3.0000
-0.0972,2.0000
0.1339,2.5000
0.7603,3.5000
-0.1594,3.0000
0.8446,3.0000
0.6023,4.0000
0.3707,3.0000
0.5177,3.0000
0.3237,2.5000
-0.4946,1.5000
-0.2937,2.5000
-0.6162,1.5000
0.9207,2.5000
0.4913,2.5000
1.0000,4.5000
-0.5878,2.5000
0.5230,2.5000
-0.4812,2.5000
-0.3002,2.0000
0.1665,3.0000
-0.6777,2.5000
0.1938,3.0000
-1.0000,2.5000
-0.5920,2.5000
-0.4493,2.5000
-0.4276,2.0000
-0.5546,1.5000
-0.7892,2.5000
-0.4118,2.0000
-0.4422,3.5000
0.5245,2.5000
-0.4742,2.5000
0.9503,3.5000
0.9898,4.5000
-0.3299,1.5000
0.1226,3.5000
0.0096,1.5000
0.5982,3.5000
-0.5399,2.0000
0.2860,3.0000
0.6238,2.5000
-0.0475,2.5000
-0.2312,2.5000
0.6849,3.5000
-0.1606,2.5000
-0.0615,3.0000
0.0957,3.0000
-0.0579,2.5000
-0.7486,2.0000
-0.4676,2.5000
0.6388,3.5000
-0.2743,1.5000
0.6159,2.5000
-1.0000,2.5000
-0.3392,2.5000
1.0000,4.0000
-0.0565,2.5000
0.7422,3.0000
0.8303,3.5000
-1.0000,2.0000
0.1463,2.5000
0.9157,4.0000
0.9455,4.0000
0.6790,3.5000
0.0530,2.5000
0.2213,2.5000
-0.2704,1.5000
-0.5456,1.5000
0.5907,3.5000
0.4225,3.0000
0.4236,3.5000
-0.5173,1.5000
-0.3981,2.5000
0.0187,2.5000
-0.8125,1.5000
0.0843,3.5000
0.4766,2.0000
1.0000,3.5000
0.4923,2.5000
-0.6629,2.5000
0.2186,3.0000
0.9625,3.5000
0.3181,2.5000
0.8670,3.5000
0.6499,3.5000
-0.5070,2.0000
0.1754,3.5000
0.7623,3.5000
0.1798,2.0000
0.8912,4.0000
0.1540,2.5000
0.5361,2.5000
-0.2820,1.5000
0.7886,4.0000
0.9016,3.5000
0.8698,4.5000
0.8588,3.5000
0.8182,3.5000
0.1233,3.3333
0.4940,3.3333
0.2615,3.3333
-0.3975,2.6667
0.2871,3.3333
0.8711,4.0000
0.6139,3.6667
0.9320,3.0000
0.0578,2.6667
0.2846,2.3333
0.4984,3.3333
-0.6161,2.0000
-0.5392,2.0000
0.5854,3.0000
-0.1491,3.0000
0.9192,3.6667
-0.4934,1.6667
0.5528,3.0000
-0.0574,3.0000
-0.1143,2.3333
0.6246,3.0000
-0.4376,2.3333
-0.9771,2.3333
-0.0676,2.6667
-0.0618,3.0000
0.5089,3.6667
0.4448,3.6667
0.1555,3.0000
-0.1197,2.0000
-0.1372,2.6667
-0.0860,2.6667
0.0973,3.6667
-0.0491,2.6667
0.6745,3.6667
-0.0133,2.0000
0.7008,3.3333
0.7440,3.3333
0.7339,3.6667
0.2452,3.0000
-0.9397,2.3333
0.4837,3.3333
0.0396,2.6667
0.6640,3.3333
-0.6091,3.0000
0.5029,3.3333
-0.7751,2.3333
-0.2720,2.3333
0.4857,3.3333
0.1058,3.0000
-0.2051,2.3333
0.4134,2.6667
0.9807,4.3333
0.8406,3.6667
0.4811,3.3333
-0.1364,2.3333
-0.6199,2.3333
-0.6545,2.6667
0.5688,3.3333
-0.1942,2.3333
0.2905,3.0000
0.2999,3.0000
-0.5059,3.0000
-0.1224,3.0000
-0.2860,2.6667
0.6428,3.6667
-0.5433,2.6667
0.3906,3.6667
-0.6526,2.3333
-0.4812,2.0000
-0.5781,2.6667
0.0341,3.3333
-0.6620,3.0000
-0.2534,2.3333
-0.6769,2.0000
-0.6827,2.6667
-0.5876,2.6667
0.2555,2.3333
-0.2191,3.0000
0.1290,2.3333
0.5648,3.3333
-0.8336,2.3333
0.4480,3.6667
0.1524,2.0000
-0.6549,2.6667
0.7207,3.6667
-0.1077,2.3333
0.6060,3.3333
-0.6819,2.3333
0.4426,2.5000
0.9317,4.0000
0.6611,3.0000
-0.0758,2.0000
0.8579,4.5000
-0.1530,2.0000
0.4090,3.0000
0.7261,3.0000
0.6526,3.0000
0.9669,3.5000
0.9340,3.5000
0.9775,4.0000
0.1842,3.0000
0.5402,2.5000
1.0000,4.5000
0.7379,4.0000
0.1868,2.5000
0.9775,4.0000
0.2380,2.5000
0.0833,2.5000
0.9820,4.0000
1.0000,5.0000
0.4840,3.0000
0.9487,4.0000
0.9909,4.5000
0.9215,2.5000
-0.2741,3.0000
0.5310,3.5000
0.9773,3.0000
0.5296,4.0000
-0.1695,2.5000
0.9519,4.0000
0.9580,4.5000
0.9909,3.5000
0.0202,2.5000
0.3657,3.0000
0.9818,4.0000
1.0000,4.5000
1.0000,4.5000
0.9866,4.0000
0.9396,3.0000
0.6013,3.0000
0.9775,4.5000
-0.2289,3.0000
-0.1470,3.0000
-0.5705,2.5000
-0.3466,2.5000
0.6337,3.5000
-0.5918,2.5000
0.2838,3.0000
-0.4236,2.5000
0.4021,2.0000
0.6891,3.0000
-0.3876,3.0000
-0.3120,2.5000
-0.2895,3.5000
-0.0804,2.5000
0.5520,3.5000
-0.7483,2.5000
0.5139,3.5000
0.1700,3.0000
0.2119,2.5000
0.7024,4.0000
0.3723,3.5000
0.6252,4.0000
-0.2828,2.5000
0.4519,4.0000
-0.6623,2.5000
-0.1672,3.5000
-0.1383,2.5000
-0.3355,2.5000
-0.2158,2.0000
0.5320,3.5000
0.3646,2.5000
0.6746,3.0000
0.1970,3.0000
0.7059,4.0000
-0.5497,2.5000
0.0216,3.0000
0.1934,3.5000
-0.0484,4.0000
-0.3230,4.0000
-0.7550,2.0000
0.9348,4.5000
